"";"gps";"sites";"forest";"ind_id";"tag_id";"species";"h";"year";"hnext";"yearnext";"surv";"olre";"cc";"z.cc";"bk1";"z.veg"
"1407";"S2S_Fral_l_16_20";112;"l";"2017";"";"Fral";999;2017;NA;NA;0;1923;82,665;-0,151069083799743;36,6666666666667;0,959456905612951
"1408";"S2S_Fral_l_16_20";112;"l";"2017";"";"Fral";999;2017;NA;NA;0;1924;82,665;-0,151069083799743;36,6666666666667;0,959456905612951
"1409";"S2S_Fral_l_17_04";30;"l";"2019";"";"Prpa";9,5;2019;NA;NA;NA;1925;94,5;1,85200467549923;15;-1,3093693235357
"1410";"S2S_Fral_l_17_04";30;"l";"2019";"";"Prpa";6,5;2019;NA;NA;NA;1926;94,5;1,85200467549923;15;-1,3093693235357
"1411";"S2S_Fral_l_18_02";30;"l";"2019";"";"Fral";7;2019;NA;NA;NA;1927;83,395;-0,0275165832261651;17,5;-1,04758168171085
"1412";"S2S_Fral_l_18_03";30;"l";"2019";"";"Soau";5;2019;NA;NA;NA;1928;85,435;0,317753418376699;13,6666666666667;-1,44898939917561
"1413";"S2S_Fral_l_18_14";112;"l";"2019";"";"Rhca";4;2019;NA;NA;NA;1929;79,335;-0,714671586416184;40;1,30850709471274
"1414";"S2S_Fral_o_16_01";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1930;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1415";"S2S_Fral_o_16_01";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1931;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1416";"S2S_Fral_o_16_01";315;"o";"2019";"";"Rini";3;2019;NA;NA;NA;1932;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1417";"S2S_Fral_o_16_03";315;"o";"2019";"";"Fral";6,5;2019;NA;NA;NA;1933;84,85;0,218742167917052;12,5;-1,57115696536054
"1418";"S2S_Fral_o_16_03";315;"o";"2017";"";"Fral";999;2017;7;NA;1;1934;84,85;0,218742167917052;12,5;-1,57115696536054
"1419";"S2S_Fral_o_16_03";315;"o";"2017";"";"Fral";999;2017;7,5;NA;1;1935;84,85;0,218742167917052;12,5;-1,57115696536054
"1420";"S2S_Fral_o_16_03";315;"o";"2017";"";"Fral";999;2017;9,5;NA;1;1936;84,85;0,218742167917052;12,5;-1,57115696536054
"1421";"S2S_Fral_o_16_03";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1937;84,85;0,218742167917052;12,5;-1,57115696536054
"1426";"S2S_Fral_o_16_04";315;"o";"2018";"";"Fral";4,5;2018;13;NA;1;1942;81,21;-0,39732783494296;30;0,261356527413367
"1427";"S2S_Fral_o_16_04";315;"o";"2018";"";"Fral";5,5;2018;10;NA;1;1943;81,21;-0,39732783494296;30;0,261356527413367
"1430";"S2S_Fral_o_16_04";315;"o";"2019";"";"Fral";5;2019;NA;NA;NA;1946;81,21;-0,39732783494296;30;0,261356527413367
"1431";"S2S_Fral_o_16_05";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1947;72,35;-1,89688284190443;23,3333333333333;-0,436743850786218
"1432";"S2S_Fral_o_16_05";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1948;72,35;-1,89688284190443;23,3333333333333;-0,436743850786218
"1433";"S2S_Fral_o_16_07";315;"o";"2017";"";"Fral";999;2017;NA;NA;0;1949;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1434";"S2S_Fral_o_16_07";315;"o";"2018";"";"Fral";999;2018;NA;NA;0;1950;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1435";"S2S_Fral_o_16_07";315;"o";"2018";"";"Fral";999;2018;NA;NA;0;1951;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1436";"S2S_Fral_o_16_10";315;"o";"2019";"";"Risp";4;2019;NA;NA;NA;1952;83,915;0,0604934171824053;25,8333333333333;-0,174956208961373
"1437";"S2S_Fral_o_16_14";314;"o";"2017";"";"Fral";999;2017;NA;NA;1;1953;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1438";"S2S_Fral_o_16_14";314;"o";"2017";"";"Fral";999;2017;NA;NA;1;1954;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1439";"S2S_Fral_o_16_14";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1955;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1440";"S2S_Fral_o_16_14";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1956;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1444";"S2S_Fral_o_16_15";314;"o";"2018";"";"Fral";999;2018;7;NA;1;1960;72,73;-1,83256784160585;30,8333333333333;0,348619074688315
"1446";"S2S_Fral_o_16_16";314;"o";"2019";"";"Fral";10;2019;NA;NA;NA;1962;82,16;-0,23654033419653;37,5;1,0467194528879
"1447";"S2S_Fral_o_16_17";314;"o";"2018";"";"Fral";6,7;2018;NA;NA;0;1963;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1448";"S2S_Fral_o_16_18";314;"o";"2019";"";"Fral";12;2019;NA;NA;NA;1964;80,83;-0,461642835241535;33,3333333333333;0,610406716513159
"1449";"S2S_Fral_o_16_19";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1965;87,75;0,709567170195636;21,6666666666667;-0,611268945336113
"1450";"S2S_Fral_o_16_20";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1966;86,065;0,424380918871701;45;1,83208237836243
"1451";"S2S_Fral_o_16_20";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1967;86,065;0,424380918871701;45;1,83208237836243
"1452";"S2S_Fral_o_16_20";314;"o";"2017";"";"Fral";999;2017;NA;NA;0;1968;86,065;0,424380918871701;45;1,83208237836243
"1453";"S2S_Fral_o_17_02";314;"o";"2018";"";"Fral";4;2018;NA;NA;0;1969;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1454";"S2S_Fral_o_17_02";314;"o";"2019";"";"Fral";10;2019;NA;NA;NA;1970;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1455";"S2S_Fral_o_17_08";315;"o";"2019";"";"Rhca";1,4;2019;NA;NA;NA;1971;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1456";"S2S_Fral_o_17_08";315;"o";"2019";"";"Rhca";2,7;2019;NA;NA;NA;1972;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1457";"S2S_Fral_o_17_08";315;"o";"2019";"";"Rhca";3,5;2019;NA;NA;NA;1973;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1458";"S2S_Fral_o_17_09";315;"o";"2019";"";"Fral";6;2019;NA;NA;NA;1974;84,85;0,218742167917052;12,5;-1,57115696536054
"1459";"S2S_Fral_o_17_09";315;"o";"2019";"";"Fral";3,5;2019;NA;NA;NA;1975;84,85;0,218742167917052;12,5;-1,57115696536054
"1460";"S2S_Fral_o_17_09";315;"o";"2019";"";"Fral";5,5;2019;NA;NA;NA;1976;84,85;0,218742167917052;12,5;-1,57115696536054
"1461";"S2S_Fral_o_17_09";315;"o";"2019";"";"Fral";4,5;2019;NA;NA;NA;1977;84,85;0,218742167917052;12,5;-1,57115696536054
"1462";"S2S_Fral_o_18_01";315;"o";"2019";"";"Rhca";3,5;2019;NA;NA;NA;1978;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1463";"S2S_Fral_o_18_01";315;"o";"2019";"";"Rini";1,5;2019;NA;NA;NA;1979;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1464";"S2S_Fral_o_18_02";315;"o";"2019";"";"Fral";3,5;2019;NA;NA;NA;1980;83,82;0,0444146671077623;30,8333333333333;0,348619074688315
"1465";"S2S_Fral_o_18_02";315;"o";"2019";"";"Risp";4,5;2019;NA;NA;NA;1981;83,82;0,0444146671077623;30,8333333333333;0,348619074688315
"1466";"S2S_Fral_o_18_04";315;"o";"2019";"";"Prpa";5,5;2019;NA;NA;NA;1982;81,21;-0,39732783494296;30;0,261356527413367
"1467";"S2S_Fral_o_18_04";315;"o";"2019";"";"Prpa";6;2019;NA;NA;NA;1983;81,21;-0,39732783494296;30;0,261356527413367
"1468";"S2S_Fral_o_18_06";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;1984;75,975;-1,2833515890562;22,5;-0,524006398061165
"1469";"S2S_Fral_o_18_12";314;"o";"2019";"";"Risp";4,5;2019;NA;NA;NA;1985;86,005;0,414225918824557;27,5;-0,000431114411477333
"1470";"S2S_Fral_o_18_16";314;"o";"2019";"";"Fral";4;2019;NA;NA;NA;1986;82,16;-0,23654033419653;37,5;1,0467194528879
"1471";"S2S_Fral_o_18_17";314;"o";"2019";"";"Prpa";5,2;2019;NA;NA;NA;1987;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1472";"S2S_Prpa_l_18_02";30;"l";"2019";"";"Prpa";8;2019;NA;NA;NA;1988;83,395;-0,0275165832261651;17,5;-1,04758168171085
"1473";"S2S_Prpa_l_18_04";30;"l";"2019";"";"Prpa";9,5;2019;NA;NA;NA;1989;67,78;-2,67035534549516;25,8333333333333;-0,174956208961373
"1474";"S2S_Prpa_l_18_04";30;"l";"2019";"";"Prpa";7;2019;NA;NA;NA;1990;67,78;-2,67035534549516;25,8333333333333;-0,174956208961373
"1475";"S2S_Prpa_l_18_04";30;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;1991;67,78;-2,67035534549516;25,8333333333333;-0,174956208961373
"1476";"S2S_Prpa_l_18_05";30;"l";"2019";"";"Prpa";5;2019;NA;NA;NA;1992;92,25;1,47119217373137;12,5;-1,57115696536054
"1477";"S2S_Prpa_l_18_05";30;"l";"2019";"";"Prpa";5;2019;NA;NA;NA;1993;92,25;1,47119217373137;12,5;-1,57115696536054
"1478";"S2S_Prpa_l_18_05";30;"l";"2019";"";"Prpa";6,5;2019;NA;NA;NA;1994;92,25;1,47119217373137;12,5;-1,57115696536054
"1479";"S2S_Prpa_l_18_05";30;"l";"2019";"";"Prpa";7,5;2019;NA;NA;NA;1995;92,25;1,47119217373137;12,5;-1,57115696536054
"1480";"S2S_Prpa_l_18_05";30;"l";"2019";"";"Prpa";5,5;2019;NA;NA;NA;1996;92,25;1,47119217373137;12,5;-1,57115696536054
"1481";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";5,5;2019;NA;NA;NA;1997;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1482";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";5,5;2019;NA;NA;NA;1998;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1483";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";5;2019;NA;NA;NA;1999;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1484";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";5;2019;NA;NA;NA;2000;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1485";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;2001;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1486";"S2S_Prpa_l_18_07";30;"l";"2019";"";"Prpa";8;2019;NA;NA;NA;2002;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1487";"S2S_Prpa_l_18_08";30;"l";"2019";"";"Prpa";9;2019;NA;NA;NA;2003;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1488";"S2S_Prpa_l_18_08";30;"l";"2019";"";"Prpa";4;2019;NA;NA;NA;2004;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1489";"S2S_Prpa_l_18_09";30;"l";"2019";"";"Prpa";4;2019;NA;NA;NA;2005;94,5;1,85200467549923;15;-1,3093693235357
"1490";"S2S_Prpa_l_18_09";30;"l";"2019";"";"Prpa";3;2019;NA;NA;NA;2006;94,5;1,85200467549923;15;-1,3093693235357
"1491";"S2S_Prpa_l_18_10";30;"l";"2019";"";"Prpa";4,7;2019;NA;NA;NA;2007;88,885;0,901665921087425;15;-1,3093693235357
"1492";"S2S_Prpa_l_18_10";30;"l";"2019";"";"Prpa";5,8;2019;NA;NA;NA;2008;88,885;0,901665921087425;15;-1,3093693235357
"1493";"S2S_Prpa_l_18_10";30;"l";"2019";"";"Prpa";5,6;2019;NA;NA;NA;2009;88,885;0,901665921087425;15;-1,3093693235357
"1494";"S2S_Prpa_l_18_11";112;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;2010;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1495";"S2S_Prpa_l_18_11";112;"l";"2019";"";"Prpa";7;2019;NA;NA;NA;2011;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1496";"S2S_Prpa_l_18_11";112;"l";"2019";"";"Prpa";9;2019;NA;NA;NA;2012;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1497";"S2S_Prpa_l_18_11";112;"l";"2019";"";"Prpa";10;2019;NA;NA;NA;2013;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1498";"S2S_Prpa_l_18_11";112;"l";"2019";"";"Prpa";7;2019;NA;NA;NA;2014;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1499";"S2S_Prpa_l_18_14";112;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;2015;79,335;-0,714671586416184;40;1,30850709471274
"1500";"S2S_Prpa_l_18_14";112;"l";"2019";"";"Prpa";8,5;2019;NA;NA;NA;2016;79,335;-0,714671586416184;40;1,30850709471274
"1501";"S2S_Prpa_l_18_14";112;"l";"2019";"";"Rhca";3;2019;NA;NA;NA;2017;79,335;-0,714671586416184;40;1,30850709471274
"1502";"S2S_Prpa_l_18_17";112;"l";"2019";"";"Prpa";7;2019;NA;NA;NA;2018;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"1503";"S2S_Prpa_l_18_18";112;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;2019;83,275;-0,0478265833204521;38,3333333333333;1,13398200016285
"1504";"S2S_Prpa_o_18_01";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;2020;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1505";"S2S_Prpa_o_18_02";315;"o";"2019";"";"Prpa";6;2019;NA;NA;NA;2021;83,82;0,0444146671077623;30,8333333333333;0,348619074688315
"1506";"S2S_Prpa_o_18_02";315;"o";"2019";"";"Rhca";6;2019;NA;NA;NA;2022;83,82;0,0444146671077623;30,8333333333333;0,348619074688315
"1507";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2023;84,85;0,218742167917052;12,5;-1,57115696536054
"1508";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";8;2019;NA;NA;NA;2024;84,85;0,218742167917052;12,5;-1,57115696536054
"1509";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2025;84,85;0,218742167917052;12,5;-1,57115696536054
"1510";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;2026;84,85;0,218742167917052;12,5;-1,57115696536054
"1511";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";8;2019;NA;NA;NA;2027;84,85;0,218742167917052;12,5;-1,57115696536054
"1512";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2028;84,85;0,218742167917052;12,5;-1,57115696536054
"1513";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2029;84,85;0,218742167917052;12,5;-1,57115696536054
"1514";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2030;84,85;0,218742167917052;12,5;-1,57115696536054
"1515";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;2031;84,85;0,218742167917052;12,5;-1,57115696536054
"1516";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2032;84,85;0,218742167917052;12,5;-1,57115696536054
"1517";"S2S_Prpa_o_18_03";315;"o";"2019";"";"Prpa";6;2019;NA;NA;NA;2033;84,85;0,218742167917052;12,5;-1,57115696536054
"1518";"S2S_Prpa_o_18_06";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;2034;75,975;-1,2833515890562;22,5;-0,524006398061165
"1519";"S2S_Prpa_o_18_06";315;"o";"2019";"";"Prpa";2,5;2019;NA;NA;NA;2035;75,975;-1,2833515890562;22,5;-0,524006398061165
"1520";"S2S_Prpa_o_18_06";315;"o";"2019";"";"Prpa";3;2019;NA;NA;NA;2036;75,975;-1,2833515890562;22,5;-0,524006398061165
"1521";"S2S_Prpa_o_18_07";315;"o";"2019";"";"Prpa";3,8;2019;NA;NA;NA;2037;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1522";"S2S_Prpa_o_18_07";315;"o";"2019";"";"Prpa";4,4;2019;NA;NA;NA;2038;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1523";"S2S_Prpa_o_18_07";315;"o";"2019";"";"Prpa";4,5;2019;NA;NA;NA;2039;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1524";"S2S_Prpa_o_18_07";315;"o";"2019";"";"Prpa";4,5;2019;NA;NA;NA;2040;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1525";"S2S_Prpa_o_18_07";315;"o";"2019";"";"Prpa";6,5;2019;NA;NA;NA;2041;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1526";"S2S_Prpa_o_18_09";315;"o";"2019";"";"Prpa";12,5;2019;NA;NA;NA;2042;91,295;1,30955842298101;27,5;-0,000431114411477333
"1527";"S2S_Prpa_o_18_09";315;"o";"2019";"";"Prpa";4,5;2019;NA;NA;NA;2043;91,295;1,30955842298101;27,5;-0,000431114411477333
"1528";"S2S_Prpa_o_18_12";314;"o";"2019";"";"Prpa";6,5;2019;NA;NA;NA;2044;86,005;0,414225918824557;27,5;-0,000431114411477333
"1529";"S2S_Prpa_o_18_13";314;"o";"2019";"";"Prpa";8;2019;NA;NA;NA;2045;82,015;-0,261081584310458;36,6666666666667;0,959456905612951
"1530";"S2S_Prpa_o_18_14";314;"o";"2019";"";"Prpa";9;2019;NA;NA;NA;2046;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1531";"S2S_Prpa_o_18_14";314;"o";"2019";"";"Prpa";6,5;2019;NA;NA;NA;2047;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1532";"S2S_Prpa_o_18_14";314;"o";"2019";"";"Prpa";10;2019;NA;NA;NA;2048;81,83;-0,292392834455816;36,6666666666667;0,959456905612951
"1533";"S2S_Prpa_o_18_16";314;"o";"2019";"";"Prpa";6;2019;NA;NA;NA;2049;82,16;-0,23654033419653;37,5;1,0467194528879
"1534";"S2S_Prpa_o_18_16";314;"o";"2019";"";"Prpa";5,1;2019;NA;NA;NA;2050;82,16;-0,23654033419653;37,5;1,0467194528879
"1535";"S2S_Prpa_o_18_16";314;"o";"2019";"";"Prpa";5,8;2019;NA;NA;NA;2051;82,16;-0,23654033419653;37,5;1,0467194528879
"1536";"S2S_Prpa_o_18_16";314;"o";"2019";"";"Prpa";6,5;2019;NA;NA;NA;2052;82,16;-0,23654033419653;37,5;1,0467194528879
"1537";"S2S_Prpa_o_18_17";314;"o";"2019";"";"Prpa";7;2019;NA;NA;NA;2053;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1538";"S2S_Prpa_o_18_17";314;"o";"2019";"";"Prpa";6,5;2019;NA;NA;NA;2054;82,86;-0,118065333646526;26,6666666666667;-0,0876936616864252
"1539";"S2S_Prpa_o_18_18";314;"o";"2019";"";"Prpa";3;2019;NA;NA;NA;2055;80,83;-0,461642835241535;33,3333333333333;0,610406716513159
"1540";"S2S_Prpa_o_18_19";314;"o";"2019";"";"Prpa";12;2019;NA;NA;NA;2056;87,75;0,709567170195636;21,6666666666667;-0,611268945336113
"1541";"S2S_Rhca_l_16_01";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2057;87,52;0,670639670014923;27,5;-0,000431114411477333
"1542";"S2S_Rhca_l_16_04";30;"l";"2017";"";"Rhca";4;2017;NA;NA;0;2058;77,87;-0,96262283756726;7,5;-2,09473224901023
"1543";"S2S_Rhca_l_16_06";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2059;92,175;1,45849842367244;16,6666666666667;-1,1348442289858
"1544";"S2S_Rhca_l_16_06";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2060;92,175;1,45849842367244;16,6666666666667;-1,1348442289858
"1545";"S2S_Rhca_l_16_07";30;"l";"2019";"";"Prpa";8;2019;NA;NA;NA;2061;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1546";"S2S_Rhca_l_16_07";30;"l";"2019";"";"Prpa";9;2019;NA;NA;NA;2062;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1547";"S2S_Rhca_l_16_07";30;"l";"2019";"";"Prpa";10;2019;NA;NA;NA;2063;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1548";"S2S_Rhca_l_16_07";30;"l";"2017";"";"Rhca";3;2017;NA;NA;0;2064;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1549";"S2S_Rhca_l_16_07";30;"l";"2017";"";"Rhca";3,5;2017;NA;NA;0;2065;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1550";"S2S_Rhca_l_16_07";30;"l";"2017";"";"Rhca";3,5;2017;NA;NA;0;2066;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1551";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;1;2067;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1552";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;1;2068;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1553";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2069;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1554";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2070;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1555";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2071;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1556";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2072;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1557";"S2S_Rhca_l_16_08";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2073;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1562";"S2S_Rhca_l_16_10";30;"l";"2017";"";"Rhca";4,5;2017;NA;NA;0;2078;88,885;0,901665921087425;15;-1,3093693235357
"1563";"S2S_Rhca_l_16_10";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2079;88,885;0,901665921087425;15;-1,3093693235357
"1564";"S2S_Rhca_l_16_10";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2080;88,885;0,901665921087425;15;-1,3093693235357
"1565";"S2S_Rhca_l_16_10";30;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2081;88,885;0,901665921087425;15;-1,3093693235357
"1566";"S2S_Rhca_l_16_13";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2082;86,16;0,440459668946344;34,1666666666667;0,697669263788107
"1567";"S2S_Rhca_l_16_13";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2083;86,16;0,440459668946344;34,1666666666667;0,697669263788107
"1568";"S2S_Rhca_l_16_14";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2084;86,38;0,477694669119201;40;1,30850709471274
"1569";"S2S_Rhca_l_16_17";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2085;84,48;0,156119667626338;25,8333333333333;-0,174956208961373
"1570";"S2S_Rhca_l_16_20";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2086;82,665;-0,151069083799743;36,6666666666667;0,959456905612951
"1571";"S2S_Rhca_l_16_20";112;"l";"2017";"";"Rhca";999;2017;NA;NA;0;2087;82,665;-0,151069083799743;36,6666666666667;0,959456905612951
"1572";"S2S_Rhca_l_17_03";30;"l";"2019";"";"Prpa";6;2019;NA;NA;NA;2088;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1573";"S2S_Rhca_l_17_03";30;"l";"2019";"";"Soau";7;2019;NA;NA;NA;2089;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1574";"S2S_Rhca_l_17_03";30;"l";"2019";"";"Soau";7;2019;NA;NA;NA;2090;87,64;0,690949670109207;25,8333333333333;-0,174956208961373
"1575";"S2S_Rhca_l_18_05";30;"l";"2019";"";"Rhca";7;2019;NA;NA;NA;2091;92,25;1,47119217373137;12,5;-1,57115696536054
"1576";"S2S_Rhca_l_18_08";30;"l";"2019";"";"Prpa";8;2019;NA;NA;NA;2092;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1577";"S2S_Rhca_l_18_08";30;"l";"2019";"";"Rhca";2;2019;NA;NA;NA;2093;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1578";"S2S_Rhca_l_18_08";30;"l";"2019";"";"Rhca";3;2019;NA;NA;NA;2094;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1579";"S2S_Rhca_l_18_08";30;"l";"2019";"";"Rhca";3;2019;NA;NA;NA;2095;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1580";"S2S_Rhca_l_18_08";30;"l";"2019";"";"Risp";4,3;2019;NA;NA;NA;2096;91,325;1,31463592300458;34,1666666666667;0,697669263788107
"1581";"S2S_Rhca_l_18_11";112;"l";"2019";"";"Rhca";3;2019;NA;NA;NA;2097;84,49;0,157812167634196;25,8333333333333;-0,174956208961373
"1582";"S2S_Rhca_l_18_13";112;"l";"2019";"";"Rhca";4;2019;NA;NA;NA;2098;86,16;0,440459668946344;34,1666666666667;0,697669263788107
"1583";"S2S_Rhca_l_18_17";112;"l";"2019";"";"Rhca";5,5;2019;NA;NA;NA;2099;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"1584";"S2S_Rhca_o_16_01";315;"o";"2017";"";"Rhca";999;2017;NA;NA;0;2100;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"1585";"S2S_Rhca_o_16_03";315;"o";"2017";"";"Rhca";999;2017;NA;NA;0;2101;84,85;0,218742167917052;12,5;-1,57115696536054
"1586";"S2S_Rhca_o_16_03";315;"o";"2019";"";"Rhca";3;2019;NA;NA;NA;2102;84,85;0,218742167917052;12,5;-1,57115696536054
"1587";"S2S_Rhca_o_16_04";315;"o";"2017";"";"Rhca";999;2017;8,5;NA;1;2103;81,21;-0,39732783494296;30;0,261356527413367
"1589";"S2S_Rhca_o_16_06";315;"o";"2017";"";"Rhca";999;2017;NA;NA;0;2105;75,975;-1,2833515890562;22,5;-0,524006398061165
"1590";"S2S_Rhca_o_16_07";315;"o";"2017";"";"Rhca";999;2017;5,5;NA;1;2106;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1591";"S2S_Rhca_o_16_07";315;"o";"2017";"";"Rhca";999;2017;6;NA;1;2107;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1592";"S2S_Rhca_o_16_07";315;"o";"2017";"";"Rhca";999;2017;7;NA;1;2108;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
"1593";"S2S_Rhca_o_16_07";315;"o";"2017";"";"Rhca";999;2017;NA;NA;0;2109;88,11;0,770497170478495;17,0833333333333;-1,09121295534833
